playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8476958,2023,Jaccob Slavin,CAR,D,5on5,64,66417.0,1306.0,56.35,0.58,0.54,0.61,0.59,0.59,0.58,161.0,113.95,3.74,5.75,34.24,3.78,63.58,46.91,3.64,3.79,3.69,7.0,11.0,97.0,61.0,81.0,239.0,20.0,2.0,17.0,0.0,21.0,0.0,70.0,48.0,95.0,156.0,2.0,4.0,0.0,31.0,37.0,21.0,152.0,5.0,1.0,2.89,0.54,0.32,2.0,0.0,0.0,240.14,158.0,158.94,17.0,1.17,2.32,0.58,4.34,4.35,4.26,1306.0,142.0,124.0,231.0,809.0,191.0,147.0,183.0,785.0,0.0,0.0,121286.0,4.0,10.0,5.0,73.0,697.29,56.08,54.16,56.53,54.59,608.0,356.0,419.0,1383.0,53.0,71.0,5.0,735.0,176.0,53.0,19.91,21.25,14.91,19.0,22.0,12.0,1398.64,964.0,973.25,9.14,12.1,12.15,53.07,53.36,52.37,481.49,40.11,38.56,39.68,38.16,452.0,206.0,225.0,883.0,40.0,51.0,5.0,501.0,117.0,40.0,14.11,14.81,11.18,19.0,18.0,3.0,871.75,658.0,651.46,6.28,10.0,10.03,36.36,35.97,35.35,86.85,74.04,2276.0,1581.0,6.35,0.94,111.0,13.0,87.0,13.0
8476958,2023,Jaccob Slavin,CAR,D,4on5,64,10102.0,204.0,52.15,0.12,0.2,0.2,0.22,0.2,0.27,114.0,10.2,0.57,0.45,1.79,0.35,3.67,7.16,0.57,0.57,0.57,0.0,0.0,13.0,1.0,2.0,16.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,9.0,11.0,12.0,1.0,2.0,0.0,6.0,11.0,5.0,12.0,2.0,0.0,0.3,0.28,0.0,0.0,2.0,0.0,16.0,14.0,14.0,5.0,0.11,0.17,0.17,0.51,0.51,0.51,204.0,4.0,81.0,10.0,109.0,11.0,24.0,25.0,144.0,0.0,0.0,9477.0,2.0,0.0,0.0,0.0,30.35,2.28,2.25,2.28,2.25,35.0,7.0,9.0,51.0,3.0,1.0,1.0,31.0,10.0,1.0,0.8,1.27,0.21,1.0,2.0,0.0,51.0,42.0,42.0,0.35,0.17,0.27,2.37,2.37,2.34,121.44,17.31,16.27,17.31,16.27,115.0,48.0,45.0,208.0,18.0,19.0,6.0,108.0,33.0,22.0,2.91,4.1,10.29,4.0,2.0,12.0,208.0,163.0,163.0,2.89,6.14,6.11,14.09,14.09,13.71,3.08,12.67,51.0,180.0,0.85,0.01,6.0,1.0,6.0,1.0
8476958,2023,Jaccob Slavin,CAR,D,5on4,64,1253.0,44.0,27.93,0.81,0.85,0.83,0.87,0.83,0.84,91.0,1.48,0.15,0.1,0.37,0.05,0.74,0.59,0.15,0.15,0.15,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.03,0.0,0.0,0.18,0.18,0.18,44.0,13.0,2.0,4.0,25.0,11.0,3.0,7.0,23.0,0.0,0.0,7942.0,0.0,6.0,3.0,6.0,18.42,1.91,1.88,1.91,1.88,12.0,13.0,10.0,35.0,2.0,0.0,0.0,18.0,6.0,1.0,0.35,0.76,0.79,0.0,1.0,1.0,35.0,25.0,25.0,0.34,0.0,0.0,2.25,2.25,2.23,3.84,0.45,0.45,0.45,0.45,5.0,0.0,2.0,7.0,2.0,0.0,0.0,2.0,3.0,0.0,0.07,0.39,0.0,1.0,1.0,0.0,7.0,5.0,5.0,0.04,0.0,0.0,0.49,0.49,0.49,16.71,2.84,259.0,38.0,0.05,0.0,2.0,0.0,2.0,0.0
8481812,2023,Nikolai Knyzhov,SJS,D,other,10,433.0,10.0,-1.15,0.1,0.29,0.2,0.47,0.22,0.46,21.0,0.64,0.02,0.05,0.11,0.02,0.57,0.23,0.02,0.02,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.04,0.04,0.04,10.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,1.15,0.1,0.1,0.1,0.1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.12,0.12,0.12,5.2,0.86,0.62,0.86,0.62,3.0,4.0,1.0,8.0,1.0,0.0,0.0,3.0,3.0,1.0,0.16,0.43,0.26,0.0,1.0,0.0,8.0,7.0,7.0,0.13,0.0,0.0,0.98,0.98,0.72,0.89,2.13,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8481812,2023,Nikolai Knyzhov,SJS,D,all,10,10585.0,220.0,-0.7,0.42,0.29,0.42,0.38,0.43,0.37,45.0,6.16,0.16,0.35,1.7,0.19,3.94,2.66,0.16,0.16,0.16,0.0,1.0,6.0,3.0,10.0,19.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,2.0,6.0,9.0,3.0,6.0,0.0,13.0,3.0,2.0,9.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,18.17,9.0,8.72,2.0,0.07,0.2,0.0,0.24,0.23,0.23,220.0,16.0,32.0,40.0,132.0,27.0,34.0,28.0,131.0,0.0,0.0,25715.0,6.0,4.0,2.0,17.0,73.16,6.33,6.09,6.22,5.99,70.0,31.0,41.0,142.0,3.0,11.0,1.0,77.0,17.0,7.0,2.02,2.3,2.01,0.0,0.0,3.0,134.9,101.0,98.11,0.98,1.9,1.9,5.42,5.35,5.28,96.96,8.72,8.26,9.05,8.58,89.0,47.0,61.0,197.0,10.0,3.0,1.0,102.0,27.0,7.0,3.3,3.39,2.02,5.0,5.0,0.0,209.64,136.0,141.49,1.53,0.49,0.49,9.76,10.13,9.67,14.28,35.21,344.0,566.0,0.0,0.0,0.0,0.0,0.0,0.0
8481812,2023,Nikolai Knyzhov,SJS,D,5on5,10,9070.0,189.0,-0.7,0.47,0.31,0.45,0.38,0.46,0.38,38.0,5.52,0.14,0.3,1.59,0.17,3.37,2.43,0.14,0.14,0.14,0.0,1.0,5.0,3.0,10.0,18.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,5.0,8.0,3.0,6.0,0.0,13.0,3.0,2.0,8.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,17.17,8.0,7.72,2.0,0.06,0.2,0.0,0.2,0.2,0.19,189.0,14.0,23.0,37.0,115.0,20.0,32.0,22.0,115.0,0.0,0.0,19148.0,6.0,4.0,2.0,13.0,66.14,5.35,5.12,5.24,5.02,62.0,29.0,39.0,130.0,2.0,11.0,1.0,69.0,16.0,6.0,1.8,2.1,1.45,0.0,0.0,2.0,122.9,91.0,88.11,0.88,1.9,1.9,4.34,4.27,4.2,76.63,5.98,5.91,6.31,6.24,70.0,39.0,51.0,160.0,8.0,2.0,1.0,87.0,18.0,4.0,2.69,2.18,1.11,4.0,4.0,0.0,172.64,109.0,114.49,1.02,0.13,0.13,6.87,7.25,7.17,9.58,21.33,233.0,388.0,0.15,0.07,8.0,4.0,6.0,3.0
8481812,2023,Nikolai Knyzhov,SJS,D,4on5,10,682.0,12.0,-0.1,0.06,0.1,0.14,0.08,0.19,0.1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,8.0,2.0,1.0,1.0,8.0,0.0,0.0,2266.0,0.0,0.0,0.0,0.0,2.82,0.1,0.1,0.1,0.1,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.02,0.0,0.0,0.12,0.12,0.12,12.62,1.59,1.47,1.59,1.47,13.0,4.0,8.0,25.0,1.0,1.0,0.0,11.0,4.0,2.0,0.42,0.52,0.66,1.0,0.0,0.0,25.0,17.0,17.0,0.34,0.36,0.36,1.57,1.57,1.5,0.67,6.12,8.0,94.0,0.2,0.0,2.0,0.0,1.0,0.0
8481812,2023,Nikolai Knyzhov,SJS,D,5on4,10,400.0,9.0,-0.7,0.83,0.61,0.67,0.75,0.67,0.71,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,6.0,4.0,0.0,1.0,4.0,0.0,0.0,2086.0,0.0,0.0,0.0,2.0,3.05,0.78,0.78,0.78,0.78,3.0,1.0,2.0,6.0,1.0,0.0,0.0,2.0,1.0,1.0,0.03,0.2,0.56,0.0,0.0,1.0,6.0,4.0,4.0,0.06,0.0,0.0,0.84,0.84,0.84,1.67,0.17,0.13,0.17,0.13,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.03,0.13,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.02,0.0,0.0,0.19,0.19,0.15,2.62,1.65,59.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8480184,2023,Gustav Lindstrom,ANA,D,other,30,900.0,13.0,3.35,0.55,0.44,0.35,0.48,0.36,0.49,55.0,0.53,0.53,0.02,0.03,0.02,0.18,0.23,0.53,0.53,0.53,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.53,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.53,0.53,0.53,13.0,1.0,2.0,4.0,6.0,0.0,3.0,2.0,8.0,0.0,0.0,1913.0,0.0,0.0,0.0,0.0,6.73,1.68,1.63,1.68,1.63,6.0,3.0,0.0,9.0,2.0,1.0,0.0,3.0,3.0,3.0,0.09,0.37,1.22,0.0,1.0,1.0,9.0,9.0,9.0,0.12,0.47,0.47,1.34,1.34,1.34,11.81,1.39,1.25,1.39,1.25,11.0,5.0,1.0,17.0,2.0,1.0,1.0,8.0,6.0,2.0,0.24,0.56,0.58,0.0,1.0,1.0,17.0,16.0,16.0,0.23,0.35,0.35,1.27,1.27,1.22,4.63,5.95,56.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
8480184,2023,Gustav Lindstrom,ANA,D,all,30,27039.0,541.0,1.95,0.42,0.41,0.41,0.45,0.41,0.44,155.0,21.85,1.35,1.16,5.72,0.72,13.29,9.76,1.34,1.33,1.32,2.0,2.0,22.0,10.0,13.0,45.0,7.0,3.0,0.0,0.0,3.0,0.0,9.0,17.0,19.0,29.0,8.0,16.0,0.0,28.0,3.0,13.0,30.0,1.0,1.0,0.69,0.13,0.53,1.0,1.0,1.0,43.49,32.0,31.24,11.0,0.23,0.0,0.0,1.58,1.56,1.55,541.0,41.0,53.0,85.0,362.0,54.0,82.0,65.0,340.0,0.0,0.0,81920.0,16.0,2.0,1.0,40.0,174.28,15.95,15.26,15.74,15.06,164.0,74.0,98.0,336.0,21.0,13.0,1.0,175.0,47.0,16.0,4.9,6.1,4.95,10.0,8.0,3.0,328.11,238.0,233.63,2.33,3.47,3.47,14.81,14.54,14.29,255.35,22.33,21.47,22.72,21.84,241.0,108.0,135.0,484.0,17.0,28.0,3.0,258.0,67.0,24.0,6.82,8.44,7.07,4.0,10.0,3.0,494.03,349.0,355.23,3.6,5.23,5.23,20.69,21.04,20.68,57.4,82.08,1235.0,1518.0,0.0,0.0,0.0,0.0,0.0,0.0
8480184,2023,Gustav Lindstrom,ANA,D,5on5,30,25734.0,510.0,1.95,0.42,0.45,0.42,0.45,0.41,0.44,137.0,21.32,0.82,1.14,5.7,0.7,13.12,9.52,0.81,0.8,0.79,2.0,2.0,21.0,10.0,13.0,44.0,6.0,2.0,0.0,0.0,3.0,0.0,9.0,17.0,19.0,29.0,8.0,16.0,0.0,28.0,3.0,11.0,30.0,1.0,0.0,0.69,0.13,0.0,1.0,1.0,0.0,42.49,31.0,30.24,9.0,0.23,0.0,0.0,1.05,1.02,1.02,510.0,40.0,48.0,80.0,342.0,53.0,77.0,59.0,321.0,0.0,0.0,61831.0,16.0,2.0,1.0,40.0,165.95,14.22,13.59,14.01,13.39,157.0,70.0,98.0,325.0,19.0,12.0,1.0,170.0,44.0,13.0,4.76,5.73,3.73,10.0,7.0,2.0,317.11,227.0,222.63,2.2,3.01,3.01,13.41,13.14,12.89,234.37,19.68,18.97,20.07,19.34,220.0,100.0,134.0,454.0,12.0,25.0,2.0,240.0,60.0,20.0,6.43,7.77,5.48,3.0,9.0,0.0,464.03,320.0,326.23,3.19,4.85,4.85,18.01,18.35,18.06,35.77,44.23,890.0,1082.0,1.85,0.47,34.0,9.0,24.0,8.0
8480184,2023,Gustav Lindstrom,ANA,D,4on5,30,379.0,14.0,2.93,0.03,0.07,0.13,0.11,0.13,0.14,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,11.0,1.0,2.0,3.0,8.0,0.0,0.0,3182.0,0.0,0.0,0.0,0.0,1.6,0.04,0.04,0.04,0.04,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.06,0.06,0.06,9.17,1.26,1.25,1.26,1.25,10.0,3.0,0.0,13.0,3.0,2.0,0.0,10.0,1.0,2.0,0.15,0.1,1.01,1.0,0.0,2.0,13.0,13.0,13.0,0.17,0.03,0.03,1.41,1.41,1.4,0.4,5.6,12.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
8480184,2023,Gustav Lindstrom,ANA,D,5on4,30,26.0,4.0,-1.38,0.0,0.94,0.0,0.9,0.0,0.86,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.14,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8479337,2023,Alex DeBrincat,DET,R,other,64,3506.0,50.0,28.0,0.45,0.58,0.71,0.44,0.66,0.43,144.0,10.53,1.96,0.75,1.95,0.41,5.94,2.99,1.87,1.96,1.87,3.0,1.0,10.0,4.0,11.0,25.0,6.0,2.0,2.0,0.0,1.0,0.0,5.0,4.0,8.0,12.0,0.0,0.0,1.0,2.0,1.0,1.0,6.0,5.0,3.0,0.29,0.59,1.07,0.0,1.0,1.0,25.0,14.0,14.0,0.0,0.2,0.6,0.39,1.77,1.77,1.75,50.0,22.0,2.0,4.0,22.0,8.0,5.0,9.0,28.0,1.0,2.0,4487.0,0.0,2.0,1.0,1.0,59.24,10.45,9.52,10.45,9.52,58.0,20.0,35.0,113.0,8.0,10.0,3.0,39.0,23.0,16.0,1.56,2.97,5.92,1.0,2.0,5.0,113.0,78.0,78.0,1.37,3.61,3.61,8.22,8.22,7.77,29.12,12.85,12.15,12.85,12.15,25.0,16.0,6.0,47.0,10.0,0.0,0.0,14.0,8.0,19.0,0.57,1.11,11.18,1.0,0.0,9.0,47.0,41.0,41.0,0.37,0.0,0.0,13.22,13.22,12.51,11.65,8.51,76.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0
8479337,2023,Alex DeBrincat,DET,R,all,64,68913.0,1360.0,49.4,0.56,0.43,0.55,0.43,0.56,0.43,243.0,192.59,20.77,12.97,42.86,6.37,105.66,73.37,19.23,20.79,19.26,19.0,12.0,176.0,86.0,105.0,367.0,54.0,23.0,21.0,1.0,33.0,1.0,82.0,102.0,153.0,239.0,13.0,32.0,14.0,39.0,26.0,26.0,185.0,55.0,22.0,6.05,6.18,8.55,7.0,10.0,6.0,365.82,262.0,260.46,11.0,2.95,5.1,2.42,21.3,21.35,20.02,1360.0,253.0,130.0,248.0,729.0,196.0,206.0,225.0,733.0,14.0,19.0,163934.0,32.0,34.0,14.0,29.0,704.43,74.07,69.89,74.13,69.95,689.0,278.0,360.0,1327.0,84.0,61.0,16.0,709.0,173.0,85.0,20.69,20.35,33.03,29.0,25.0,30.0,1322.69,967.0,964.29,11.67,14.95,14.95,70.79,70.86,67.91,561.45,57.11,54.64,57.27,54.79,536.0,236.0,298.0,1070.0,55.0,55.0,4.0,567.0,143.0,62.0,15.91,17.97,23.24,20.0,19.0,16.0,1077.43,772.0,777.97,7.35,10.21,10.21,54.26,54.51,53.11,115.17,154.47,2313.0,3078.0,0.0,0.0,0.0,0.0,0.0,0.0
8479337,2023,Alex DeBrincat,DET,R,5on5,64,53788.0,1142.0,49.4,0.47,0.44,0.48,0.45,0.49,0.45,245.0,127.88,9.8,8.22,31.07,4.33,69.27,53.28,9.52,9.82,9.54,11.0,8.0,117.0,59.0,76.0,252.0,32.0,13.0,15.0,0.0,19.0,1.0,56.0,72.0,104.0,163.0,10.0,26.0,12.0,34.0,24.0,18.0,139.0,29.0,8.0,4.6,3.19,2.02,6.0,6.0,1.0,250.82,176.0,174.46,11.0,1.7,2.9,1.44,10.06,10.12,10.03,1142.0,126.0,126.0,228.0,662.0,159.0,184.0,179.0,620.0,12.0,10.0,131530.0,26.0,26.0,10.0,28.0,450.64,34.09,33.3,34.17,33.36,434.0,193.0,245.0,872.0,49.0,35.0,9.0,502.0,93.0,32.0,14.62,10.82,8.65,25.0,16.0,8.0,867.69,627.0,624.29,5.91,6.53,6.9,33.1,33.18,32.9,482.7,38.55,36.88,38.69,37.03,459.0,206.0,284.0,949.0,40.0,50.0,4.0,511.0,119.0,35.0,14.16,14.9,9.49,18.0,16.0,6.0,956.43,665.0,670.97,6.35,8.98,8.98,35.92,36.16,35.53,77.15,96.65,1863.0,2297.0,0.98,0.77,29.0,24.0,18.0,18.0
8479337,2023,Alex DeBrincat,DET,R,4on5,64,174.0,13.0,10.19,0.0,0.15,0.0,0.15,0.0,0.17,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,12.0,4.0,0.0,3.0,6.0,0.0,2.0,4129.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.43,0.39,0.43,0.39,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.11,0.32,0.0,0.0,0.0,2.0,2.0,2.0,0.05,0.0,0.0,0.48,0.48,0.43,1.67,9.1,22.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0
8479337,2023,Alex DeBrincat,DET,R,5on4,64,11445.0,155.0,48.53,0.86,0.92,0.84,0.88,0.82,0.85,190.0,50.03,8.18,3.68,9.22,1.52,29.05,15.35,7.0,8.18,7.0,3.0,3.0,46.0,21.0,18.0,85.0,14.0,8.0,4.0,1.0,13.0,0.0,21.0,21.0,38.0,59.0,3.0,6.0,1.0,3.0,1.0,7.0,40.0,17.0,10.0,1.16,1.93,5.09,1.0,3.0,4.0,85.0,67.0,67.0,0.0,0.96,1.6,0.59,8.54,8.54,7.31,155.0,105.0,1.0,16.0,33.0,25.0,17.0,34.0,79.0,1.0,0.0,9064.0,6.0,2.0,1.0,0.0,188.79,28.44,25.99,28.44,25.99,192.0,63.0,80.0,335.0,25.0,16.0,4.0,167.0,52.0,36.0,4.46,5.91,18.08,2.0,6.0,17.0,335.0,255.0,255.0,4.26,4.81,4.44,28.27,28.27,26.05,41.41,4.5,4.44,4.5,4.44,43.0,12.0,7.0,62.0,4.0,4.0,0.0,38.0,11.0,6.0,1.03,1.48,1.98,1.0,2.0,1.0,62.0,55.0,55.0,0.47,0.95,0.95,4.01,4.01,4.01,16.51,1.51,276.0,38.0,0.0,0.05,1.0,2.0,1.0,2.0
